0,0.472550178,0.428664258,0.200623672,0.097228974,0.460185689,0.640558338
0,0.48312417,0.438077987,0.195769611,0.105559943,0.468550601,0.646785211
0,0.493372875,0.426767647,0.199148708,0.102860365,0.482754325,0.650381737
0,0.457049079,0.406713672,0.203176337,0.10619464,0.444865158,0.646589605
0,0.465013365,0.407300826,0.177648034,0.093772956,0.462709397,0.656010073
0,0.488757949,0.417448743,0.190932787,0.091253906,0.444040924,0.6591457
0,0.494083691,0.413954688,0.210593197,0.086335939,0.456528929,0.652308328
0,0.468522052,0.431426064,0.19852048,0.096768546,0.465467946,0.645223765
0,0.475954458,0.447197441,0.191253405,0.089158265,0.453410684,0.631870354
0,0.489577486,0.432181086,0.205020633,0.093709535,0.473651715,0.627281828
0,0.463213229,0.426920768,0.217261113,0.110732408,0.461889933,0.621793254
0,0.485454235,0.410403778,0.201531465,0.107445966,0.461301281,0.623424788
0,0.46903888,0.430414933,0.198262968,0.093208241,0.45932986,0.6442198
0,0.470265788,0.421086366,0.188091635,0.094618603,0.458764458,0.630631798
0,0.469736916,0.429270276,0.196654168,0.094364993,0.460315731,0.641333387
0,0.464204707,0.445151694,0.188344364,0.08997572,0.449828248,0.622513598
0,0.466346549,0.43389862,0.190691075,0.093491908,0.455756772,0.636125558
0,0.467565229,0.426125337,0.20009374,0.099238935,0.462851125,0.637373512
0,0.455877187,0.453707775,0.188346079,0.092184694,0.466452265,0.638412218
0,0.47405314,0.423156233,0.197762748,0.093066127,0.459091426,0.637309546
0,0.446441024,0.424504873,0.182225582,0.10358937,0.465285442,0.644342283
0,0.458111824,0.414837061,0.183336914,0.102163694,0.447495251,0.628554841
0,0.470639104,0.415979634,0.177080294,0.117715838,0.460449148,0.645356722
0,0.474432756,0.431450267,0.198316924,0.094112897,0.457809858,0.637467894
0,0.485544825,0.438304969,0.19867687,0.086513068,0.447999583,0.637858594
0,0.472061099,0.431592758,0.217543097,0.118684861,0.455376111,0.63218762
0,0.482850622,0.449370638,0.195268941,0.08701355,0.475758008,0.635513395
0,0.457021649,0.429240291,0.209590992,0.082873774,0.453257457,0.621241565
