0,0.823051304,0.094491048
0,0.818365772,0.095130366
0,0.821723507,0.093879253
0,0.827031189,0.096069835
0,0.804358827,0.082363062
0,0.833933674,0.094140374
0,0.810195041,0.087035006
0,0.824974882,0.097412968
0,0.80997324,0.082812187
0,0.812094555,0.102264127
0,0.821348546,0.09800589
0,0.832796158,0.094898876
0,0.810467166,0.090436363
0,0.821394859,0.096564755
0,0.83291108,0.102973413
0,0.819476089,0.098476407
0,0.806577105,0.084909902
0,0.826584261,0.11286694
0,0.831440528,0.090232467
0,0.819395826,0.096901572
0,0.842346756,0.08709239
0,0.812558558,0.106618302
0,0.816167188,0.11606671
0,0.810914801,0.078099687
0,0.805769333,0.108637051
0,0.828496075,0.09353621
0,0.824078724,0.095734436
0,0.810109308,0.08973881
0,0.812348775,0.076702931
0,0.823708741,0.095533247
0,0.819562434,0.092689954
0,0.821425699,0.096162482
0,0.828222709,0.093241461
0,0.81471526,0.097417235
0,0.810797172,0.111780169
0,0.822174474,0.095173412
0,0.829398042,0.096096194
0,0.812680268,0.101818597
0,0.839759805,0.094161678
0,0.828751156,0.083571264
0,0.837136359,0.086654238
0,0.806430885,0.106745743
0,0.819415771,0.090553289
0,0.813580515,0.088302744
0,0.836685335,0.085454229
0,0.837242167,0.07708169
0,0.806704358,0.079186759
0,0.82810992,0.095299874
0,0.80206208,0.092800698
0,0.838275323,0.095263504
0,0.823567394,0.089050104
0,0.803321438,0.091817098
0,0.828413166,0.099161631
0,0.824505955,0.094485547
0,0.82654445,0.116965281
0,0.823665183,0.094619426
0,0.819770121,0.097801217
0,0.810058114,0.098003071
0,0.824257276,0.101401904
0,0.811055685,0.102154152
0,0.810307296,0.079221246
0,0.83682428,0.109454462
0,0.825116336,0.072757869
0,0.824337282,0.09682756
0,0.82929969,0.107262182
0,0.819492404,0.094284366
0,0.823910323,0.078731562
0,0.814954571,0.098855455
0,0.839894925,0.103045077
0,0.825958821,0.086397995
0,0.815597531,0.109913442
0,0.825783168,0.093674271
0,0.81568418,0.094720632
0,0.820223249,0.096457359
0,0.806878594,0.098317814
0,0.84032013,0.087410277
0,0.819619798,0.107116842
0,0.839475813,0.107468819
0,0.822102628,0.084370155
0,0.817535345,0.087924349
0,0.830439552,0.100203336
0,0.803099912,0.09285657
0,0.818213245,0.100434623
0,0.840437142,0.088473306
0,0.822477348,0.095378771
0,0.828847885,0.091953057
0,0.843905714,0.092160295
0,0.813364073,0.097008456
0,0.823916898,0.094088679
0,0.302592206,0.510892121
0,0.310827247,0.508963376
0,0.315739903,0.49557516
0,0.305104056,0.51153169
0,0.317930699,0.522550935
0,0.295373097,0.517247463
0,0.311055269,0.520499667
0,0.304874693,0.511751907
0,0.302326817,0.514821364
0,0.306545163,0.520225959
0,0.305051784,0.509723418
0,0.298177137,0.516628662
0,0.292966412,0.497674342
0,0.30346041,0.509398095
0,0.304611325,0.521785719
0,0.302802243,0.526060557
0,0.311892037,0.524381286
0,0.306485116,0.510392184
0,0.303959507,0.51284786
0,0.321566414,0.512083914
0,0.301930508,0.508966063
0,0.309153925,0.52649009
0,0.295965424,0.51649252
0,0.291189657,0.518422549
0,0.306412158,0.497990135
0,0.302802014,0.508134983
0,0.299251584,0.514266294
0,0.30351831,0.502996905
0,0.299875075,0.508503281
0,0.302114416,0.508956637
0,0.305665559,0.511374981
0,0.303503471,0.511866802
0,0.305705145,0.511338937
0,0.304681692,0.520167328
0,0.28705573,0.520204912
0,0.309390564,0.508774831
0,0.297935255,0.522303424
0,0.298875399,0.518485107
0,0.297474819,0.524304835
0,0.301272881,0.512489894
0,0.295782376,0.527169861
0,0.301709599,0.526747057
0,0.307398777,0.504304075
0,0.304841852,0.51222398
0,0.293514074,0.518912873
0,0.30688797,0.511183583
0,0.318689667,0.523648145
0,0.315312922,0.501169554
0,0.312047569,0.494211101
0,0.30479624,0.511802471
0,0.303560226,0.513272648
0,0.315369943,0.495995224
0,0.311847337,0.504145461
0,0.312340318,0.527033981
0,0.304752823,0.525625026
0,0.300169391,0.510917328
0,0.317547519,0.520376134
0,0.295547347,0.496554948
0,0.296066829,0.506210663
0,0.310670948,0.506247902
0,0.304519633,0.51147738
0,0.300997263,0.513364097
0,0.491141832,0.776849332
0,0.537488521,0.778146797
0,0.514393698,0.741959566
0,0.469250361,0.795090084
0,0.505594909,0.800487977
0,0.516556463,0.789751055
0,0.45394078,0.787533595
0,0.532185486,0.817166913
0,0.524372677,0.790705994
0,0.507931194,0.818047955
0,0.438801818,0.793850752
0,0.510200531,0.727737294
0,0.517296279,0.823767642
0,0.531611458,0.828626406
0,0.515525933,0.779825015
0,0.482734101,0.752762729
0,0.494851822,0.803966304
0,0.523461236,0.831981567
0,0.471793661,0.79437674
0,0.520263685,0.853021698
0,0.448732174,0.788663625
0,0.472947373,0.747115515
0,0.516348841,0.809446681
0,0.554811347,0.785996003
0,0.494499119,0.766346176
0,0.503413082,0.841373087
0,0.454258278,0.770898725
0,0.471584076,0.770247952
0,0.505554188,0.801350921
0,0.471827916,0.848479898
0,0.518444612,0.746998277
0,0.502409,0.783124266
0,0.547394647,0.827566284
0,0.506548514,0.799792197
0,0.451715891,0.807464823
0,0.477445783,0.823074574
0,0.549336509,0.836779814
0,0.493958484,0.84643829
0,0.525928339,0.83197192
0,0.530435612,0.85033561
0,0.510035868,0.810738014
0,0.519743781,0.815095109
0,0.489980055,0.84893916
0,0.535499004,0.809386672
0,0.495386542,0.805253121
0,0.471038353,0.749938747
0,0.511086283,0.776030685
0,0.50710603,0.801125467
0,0.546037316,0.816160934
0,0.530345874,0.795814959
0,0.491024401,0.796550732
0,0.487186749,0.842601967
0,0.554010911,0.767633838
0,0.4879078,0.808518511
0,0.504149599,0.798821887
0,0.493454436,0.818401117
0,0.532656885,0.778270223
0,0.509258478,0.787060027
0,0.545565026,0.846094901
0,0.477592877,0.815743838
0,0.487767115,0.763300339
0,0.505553934,0.801450721
0,0.490955059,0.802131122
0,0.452033153,0.755473013
0,0.524313956,0.812884141
0,0.501446334,0.785929886
0,0.524227108,0.809489881
0,0.49531161,0.807017496
0,0.533148956,0.822960421
0,0.505078781,0.839345663
0,0.549029187,0.769568319
0,0.532170705,0.79416012
0,0.546667211,0.845343947
0,0.512785382,0.848642873
0,0.466724964,0.767797819
0,0.518791382,0.770193109
0,0.518058642,0.771237561
0,0.507461473,0.807223135
0,0.491307209,0.803931131
0,0.561612865,0.769566877
0,0.525085993,0.807542786
0,0.540540455,0.845583906
0,0.500931657,0.80196275
0,0.455472839,0.780537857
0,0.509207476,0.798797003
0,0.526145198,0.79814494
0,0.503638449,0.801831635
0,0.5020093,0.806672299
0,0.485996596,0.816809248
0,0.473238223,0.749952881
0,0.526240615,0.782978883
0,0.453286593,0.827690111
0,0.490092361,0.7498775
0,0.528197875,0.84256663
0,0.503413646,0.79875677
0,0.474321082,0.775342456
0,0.466561928,0.824329058
0,0.535581198,0.832137863
0,0.476060747,0.804068432
0,0.498245885,0.757191788
0,0.510123354,0.808308629
0,0.486297267,0.763454064
0,0.525366371,0.840833476
0,0.526456759,0.81154586
0,0.542189357,0.781203796
0,0.540116969,0.751582811
0,0.477606594,0.815599531
0,0.493193739,0.812712568
0,0.481085724,0.764022109
0,0.511691537,0.79485132
0,0.492087056,0.823905217
0,0.4820139,0.809965156
0,0.5657263,0.788381298
0,0.53496856,0.785431409
0,0.495608705,0.821497748
0,0.521404865,0.815140408
0,0.524713525,0.856120581
0,0.533946523,0.811984374
0,0.504677135,0.802136687
0,0.505848526,0.802939872
0,0.437259294,0.824432421
0,0.485465167,0.870098853
0,0.53783863,0.851482871
0,0.553478886,0.768342476
0,0.484191426,0.79665061
0,0.501511774,0.798976018
0,0.535790454,0.818181388
0,0.500069686,0.808410839
0,0.524244973,0.824584843
0,0.549172248,0.809076084
0,0.555740963,0.768071284
0,0.520126836,0.778066333
0,0.53043348,0.808193283
0,0.473677771,0.837325176
0,0.487065512,0.840790327
0,0.50235268,0.811437821
0,0.522261297,0.792166976
0,0.439967378,0.825797353
0,0.479346002,0.806291537
0,0.437824993,0.77238724
0,0.45791804,0.750585637
0,0.511298796,0.760858195
0,0.516490592,0.809846706
0,0.453644667,0.771201017
0,0.467572894,0.857000748
0,0.438075068,0.777998591
0,0.510337224,0.796197266
0,0.51021677,0.799096488
0,0.522533582,0.802039053
0,0.552668358,0.764433756
0,0.5160366,0.800365727
0,0.48754222,0.819390211
0,0.527871835,0.810340977
0,0.440213261,0.829119915
0,0.514556649,0.784619842
0,0.508602778,0.794824059
0,0.545536579,0.746619233
0,0.545379735,0.817248485
0,0.522468091,0.819965344
0,0.485762207,0.796652182
0,0.519712459,0.822569686
0,0.538732498,0.768616533
0,0.504482643,0.803448397
0,0.508107691,0.799224266
0,0.520716268,0.816584102
0,0.539750273,0.775202756
0,0.461168643,0.818850856
0,0.522227151,0.760341791
0,0.492912102,0.796661108
0,0.563145656,0.755324007
0,0.504032849,0.791803119
0,0.50596107,0.80323272
0,0.449058087,0.774956479
0,0.519180754,0.807712006
0,0.526656611,0.766143877
0,0.518564833,0.788677619
0,0.525627344,0.790749022
0,0.487362576,0.809209626
0,0.530449255,0.828275014
0,0.517712701,0.770432365
0,0.510598495,0.812615673
0,0.433285184,0.8154226
0,0.506296459,0.801966463
0,0.541261873,0.855251127
0,0.507496921,0.80427831
0,0.476737754,0.856524162
0,0.531471935,0.827292225
0,0.458125326,0.809719082
0,0.552877791,0.811357825
0,0.469772886,0.779352471
0,0.53549153,0.835475156
0,0.445534615,0.796292175
0,0.552255939,0.762105013
0,0.571911672,0.818844893
0,0.452295949,0.763141988
0,0.530045259,0.820635951
0,0.45814378,0.826685912
0,0.545715191,0.757749731
0,0.525132953,0.799815789
0,0.462146579,0.819861845
0,0.527840403,0.822510794
0,0.483154346,0.815503957
0,0.522636575,0.788698142
0,0.436597683,0.794103422
0,0.52047426,0.757003036
0,0.500726541,0.803953983
0,0.521097497,0.849581842
0,0.540247326,0.763365966
0,0.463176176,0.82995053
0,0.466343063,0.774527937
