0,0.678285581,0.796749071,0.617136554,0.927472098
0,0.672416173,0.804205852,0.611170817,0.928308765
0,0.661160042,0.784412713,0.623735387,0.956011671
0,0.699515213,0.823248414,0.639168782,0.922611385
0,0.672992388,0.80754616,0.607343376,0.927292846
0,0.670004602,0.801858495,0.608473697,0.925393874
0,0.645513676,0.827313331,0.604609874,0.929931461
0,0.706405312,0.826863635,0.57841203,0.897695432
0,0.643860756,0.824550899,0.611127136,0.892611591
0,0.671377022,0.805488807,0.611210317,0.928788709
0,0.67119674,0.828000105,0.594829047,0.949469761
0,0.670487081,0.797144742,0.610254147,0.922924592
0,0.66901358,0.813402085,0.606836725,0.916185186
0,0.668417083,0.805939808,0.613575071,0.928370514
0,0.651008447,0.755212697,0.650406009,0.936103463
0,0.671153394,0.797064776,0.603665023,0.936425998
0,0.651903135,0.807846739,0.631006355,0.94345107
0,0.668455542,0.819719396,0.611351217,0.925997416
0,0.646187007,0.80729749,0.640253026,0.914550976
0,0.668456449,0.807884104,0.606670157,0.924413625
0,0.673230848,0.798111558,0.626800049,0.953888087
0,0.64603554,0.795694981,0.608521927,0.952363479
0,0.676582052,0.802365688,0.6085851,0.923223117
0,0.701117182,0.814982505,0.621755851,0.984790956
0,0.672371862,0.805428123,0.60981837,0.930657087
0,0.66362924,0.821891722,0.586442166,0.948106187
0,0.67153824,0.806934009,0.611912161,0.92323593
0,0.645155982,0.788864448,0.61860108,0.956886484
0,0.665552453,0.768459752,0.614498016,0.931730337
0,0.651614209,0.855595463,0.638061592,0.924888084
0,0.663840513,0.808897653,0.609053907,0.918461809
0,0.670042223,0.810716339,0.634603578,0.931248642
0,0.64764927,0.77592486,0.593521675,0.936221159
0,0.679512371,0.790051905,0.641206377,0.90875576
0,0.666715461,0.80275954,0.621199204,0.939986897
0,0.676707243,0.809776628,0.616338969,0.935323144
0,0.671390068,0.80203582,0.612492841,0.929132114
0,0.689485146,0.806386312,0.578577568,0.890527346
0,0.65924435,0.819035049,0.59831212,0.919290928
0,0.673790381,0.805942096,0.61513134,0.9245197
0,0.659274378,0.807851559,0.599960682,0.949139022
0,0.669923534,0.800212463,0.607655526,0.9273291
0,0.613872061,0.824519286,0.604907401,0.899797649
0,0.684909952,0.808499037,0.624791412,0.918200495
0,0.650859509,0.811615736,0.592191458,0.94031931
0,0.675458698,0.798718297,0.610283529,0.933312769
0,0.668979095,0.799500951,0.603665017,0.927647631
0,0.664989318,0.799369575,0.603730551,0.923678844
0,0.669062013,0.755951066,0.653877934,0.925718813
0,0.667154865,0.798134161,0.591192651,0.928856709
0,0.650457975,0.807395401,0.613515753,0.927246935
0,0.725711996,0.827422112,0.627607906,0.912407125
0,0.670568543,0.791634701,0.610638503,0.894050489
0,0.66756903,0.763865753,0.606224973,0.885814716
0,0.689093849,0.841833205,0.593170598,0.904422112
0,0.672901268,0.802924224,0.59832728,0.919093443
0,0.672879639,0.804096877,0.611310378,0.928827079
0,0.673308646,0.805425398,0.609831784,0.930431834
0,0.666970166,0.786543031,0.592661141,0.941517987
0,0.667375924,0.800950748,0.615504725,0.889311796
0,0.698735545,0.83405711,0.57257016,0.913515244
0,0.642228238,0.83856325,0.62862072,0.958206141
0,0.673520215,0.797585172,0.613859859,0.924238408
0,0.696537933,0.761915975,0.585771582,0.941366881
0,0.680501796,0.776845988,0.59743718,0.935067426
0,0.678034078,0.829656882,0.662878715,0.904222074
0,0.70765126,0.808120371,0.625278978,0.884528999
0,0.653994673,0.790219867,0.617047101,0.932301164
0,0.709571577,0.824991394,0.637704903,0.930843756
0,0.672522592,0.804013707,0.611636781,0.928500596
0,0.666211361,0.797953079,0.606783364,0.929205518
0,0.675337425,0.805873164,0.608490453,0.922694571
0,0.728938101,0.786681952,0.642962979,0.94395826
0,0.688602922,0.824316441,0.604450084,0.913658401
0,0.699665939,0.801072894,0.597133412,0.955147953
0,0.674843106,0.805050648,0.610842311,0.924104897
0,0.625009239,0.817125128,0.617867842,0.959233916
0,0.643102079,0.835814986,0.568220726,0.96181695
0,0.662252478,0.776282865,0.634073127,0.981728968
0,0.662850557,0.802081898,0.614897583,0.93136211
0,0.681731027,0.805558627,0.601113317,0.9220283
0,0.666540593,0.815661005,0.595573245,0.90555308
0,0.691264307,0.810091952,0.601205555,0.945766965
0,0.657573625,0.801765494,0.63947817,0.959539305
0,0.662191746,0.828017855,0.604231845,0.894361811
0,0.721543965,0.775876726,0.647868111,0.909247895
0,0.701250681,0.83399667,0.631040907,0.931336308
0,0.677112422,0.794593321,0.625635106,0.930874522
0,0.656335189,0.792620379,0.623756539,0.899326199
0,0.671762477,0.813839148,0.606230585,0.928287613
0,0.655397773,0.813333059,0.607010178,0.909572876
0,0.629083958,0.788546904,0.623295175,0.959580211
0,0.674219318,0.794296421,0.620181557,0.939543469
0,0.637165478,0.791561561,0.616010445,0.885519755
0,0.64969122,0.820248111,0.586573157,0.922021013
0,0.698576788,0.81369043,0.62766616,0.930676137
0,0.649278528,0.831999059,0.586922506,0.930324183
0,0.654914962,0.826128494,0.605725714,0.958243709
0,0.656721361,0.761223002,0.58452917,0.928118935
0,0.651804098,0.788488697,0.634058458,0.934752347
0,0.67179092,0.800515412,0.614182908,0.927951321
0,0.678128631,0.772095267,0.581432923,0.900297572
0,0.693476276,0.812929597,0.586032535,0.935866572
0,0.678572886,0.794170396,0.59568243,0.913704979
0,0.719094981,0.786509813,0.595459333,0.916952315
0,0.635005816,0.788486699,0.604131274,0.937710672
0,0.673108624,0.819095227,0.624730691,0.941385906
0,0.711527317,0.775228716,0.64602494,0.93859133
0,0.688898971,0.812349641,0.631614762,0.935950278
0,0.688077552,0.792353989,0.623547353,0.948495694
0,0.625075934,0.806415995,0.624401527,0.94008371
0,0.671276898,0.802127151,0.611396485,0.926255638
0,0.646760241,0.789722302,0.635503061,0.939285362
0,0.649595864,0.790785331,0.640970934,0.89852268
0,0.671596944,0.802079338,0.61037849,0.930063922
0,0.654406915,0.782666956,0.609769195,0.909128068
0,0.684324935,0.794122113,0.622402793,0.929387874
0,0.640368226,0.796128327,0.597642489,0.895027783
0,0.700021291,0.822238285,0.585911613,0.893619151
0,0.672359234,0.79467446,0.618057345,0.921341483
0,0.698014076,0.841757181,0.575264408,0.940571128
0,0.670691774,0.808578213,0.603956886,0.919423306
0,0.687663326,0.782410697,0.59088883,0.900877563
0,0.676227747,0.8013261,0.613772307,0.927241003
0,0.698162615,0.774912459,0.64162964,0.892601397
0,0.643691439,0.824968786,0.628478407,0.908333295
0,0.666262928,0.797712081,0.620082366,0.919370825
0,0.704740867,0.848793465,0.58368043,0.948420312
0,0.67441981,0.773503236,0.618092098,0.918394187
0,0.646228106,0.777914338,0.603341067,0.920336316
0,0.625452685,0.840491788,0.590500053,0.905975971
0,0.670486538,0.808979477,0.611553668,0.927254999
0,0.703992484,0.757767482,0.59255965,0.909431875
0,0.689640379,0.782802423,0.631629924,0.894437413
0,0.67537756,0.830847633,0.568499365,0.936158706
0,0.676529807,0.801743612,0.614795957,0.924999872
0,0.630590171,0.767480122,0.632103565,0.910232171
0,0.665324893,0.814086757,0.621370633,0.932520234
0,0.613133194,0.792691294,0.642025316,0.922880501
0,0.670069837,0.805309877,0.608559117,0.929173071
0,0.656976307,0.812091374,0.648692983,0.949588753
0,0.652786697,0.78575152,0.649180068,0.928012135
0,0.657773274,0.797744472,0.611343228,0.93936849
0,0.678153634,0.816525165,0.598270903,0.920899709
0,0.67058509,0.846717357,0.608726437,0.919845828
0,0.682026707,0.800492814,0.618345739,0.933486676
0,0.68250162,0.801099271,0.600800241,0.928633251
0,0.671680073,0.805231722,0.60762788,0.930386122
0,0.702667344,0.85416566,0.610625975,0.897175789
0,0.657835731,0.827367727,0.610820011,0.920041355
0,0.68829981,0.787153055,0.598871744,0.912365459
0,0.674309336,0.801065658,0.616540399,0.92583885
0,0.672659388,0.803806319,0.611588899,0.928957014
0,0.674231828,0.803339219,0.6130074,0.930143252
0,0.702789093,0.837658054,0.634772176,0.93884472
0,0.672391709,0.80741462,0.626541654,0.928495608
0,0.694611715,0.826429064,0.629214203,0.94507448
0,0.668691556,0.774006911,0.593693743,0.918285454
0,0.696129107,0.760636934,0.586095345,0.905026522
0,0.66524739,0.80819351,0.610184017,0.938866761
0,0.665460716,0.808756501,0.61781763,0.929608792
0,0.67683926,0.815297579,0.599229717,0.942809446
0,0.686631247,0.805417248,0.626788999,0.923069568
0,0.672693665,0.812827198,0.602920164,0.925317608
0,0.689437554,0.82500004,0.593984794,0.90510527
0,0.639054428,0.824673594,0.597948683,0.927137043
