0,0.472550178
0,0.48312417
0,0.493372875
0,0.457049079
0,0.465013365
0,0.488757949
0,0.494083691
0,0.468522052
0,0.475954458
0,0.489577486
0,0.463213229
0,0.485454235
0,0.46903888
0,0.470265788
0,0.469736916
0,0.464204707
0,0.466346549
0,0.467565229
0,0.455877187
0,0.47405314
0,0.446441024
0,0.458111824
0,0.470639104
0,0.474432756
0,0.485544825
0,0.472061099
0,0.482850622
0,0.457021649
0,0.451475383
0,0.473756862
0,0.479388137
0,0.452054507
0,0.480154184
0,0.456993922
0,0.489128349
0,0.484562676
0,0.472939271
0,0.487915074
0,0.472305304
0,0.462763718
0,0.469393571
0,0.477761738
0,0.489759342
0,0.471749202
0,0.471541818
0,0.482421911
0,0.474849346
0,0.465282999
0,0.463619397
0,0.469915505
0,0.467032716
0,0.475817437
0,0.477406134
0,0.473806137
0,0.469067006
0,0.455310053
0,0.471596893
0,0.453832719
0,0.472263313
0,0.475867176
0,0.469469767
0,0.474972424
0,0.463291659
0,0.472482491
0,0.481049997
0,0.469359163
0,0.473234944
0,0.476479206
0,0.462786849
0,0.465024639
0,0.471977294
0,0.472858011
0,0.468704977
0,0.45724683
0,0.468379215
0,0.466617335
0,0.479534323
0,0.481198996
0,0.476025352
0,0.471616339
0,0.462374483
0,0.487883476
0,0.475863945
0,0.469328134
0,0.484169935
0,0.454176609
0,0.46348542
0,0.466608163
0,0.451163409
0,0.477243209
0,0.472546981
0,0.485110625
0,0.471602105
0,0.469488211
0,0.46726493
0,0.471834798
0,0.465489886
0,0.456200403
0,0.472244621
0,0.48713867
0,0.466539794
0,0.467241696
0,0.473096346
0,0.468132469
0,0.463863145
0,0.469647156
0,0.47336509
0,0.471508023
0,0.47303303
0,0.46784598
0,0.468827168
0,0.478106126
0,0.479503549
0,0.443566689
0,0.466248352
0,0.47588352
0,0.474619182
0,0.474635853
0,0.484628384
0,0.453421668
0,0.470940621
0,0.475970316
0,0.471492814
0,0.481103374
0,0.487885532
0,0.481974898
0,0.461761918
0,0.451305874
0,0.482085662
0,0.463472164
0,0.471737644
0,0.475228135
0,0.480538602
0,0.482666348
0,0.454095063
0,0.487452659
0,0.472088832
0,0.471692641
0,0.482146765
0,0.474497994
0,0.464737105
0,0.471119221
0,0.481619669
0,0.469391918
0,0.473661942
0,0.466010391
0,0.479544236
0,0.482628243
0,0.482243399
0,0.469865162
0,0.462396413
0,0.472826036
0,0.453487302
0,0.472746437
0,0.472483626
0,0.487714503
0,0.471021045
0,0.459651007
0,0.480575825
0,0.460856027
0,0.467753497
0,0.461742666
0,0.46961449
0,0.480751481
0,0.49304589
0,0.471963313
0,0.482568559
0,0.473939652
0,0.471483005
0,0.467580925
0,0.48508449
0,0.487513925
0,0.465201928
0,0.4620243
0,0.479190108
0,0.480645419
0,0.475088231
0,0.4701446
0,0.472214543
0,0.458223006
0,0.4771139
0,0.45931173
0,0.474762234
0,0.458051097
0,0.485771546
0,0.457577153
0,0.477229781
0,0.492814244
0,0.485617499
0,0.462939397
0,0.472971337
0,0.455539217
0,0.453388266
0,0.463002927
0,0.474652017
0,0.446852241
0,0.483409631
0,0.485729347
0,0.459972913
0,0.458218547
0,0.485488501
0,0.47962483
0,0.473040723
0,0.474799987
0,0.462121047
0,0.476556414
0,0.471592857
0,0.46459162
0,0.47440382
0,0.462484185
0,0.495877838
0,0.473250145
0,0.456847529
0,0.476386196
0,0.469506554
0,0.484294593
0,0.479096066
0,0.471718149
0,0.472452312
0,0.475928637
0,0.482021023
0,0.471317581
0,0.471142322
0,0.472000793
0,0.470864463
0,0.448489393
0,0.484194861
0,0.462699846
0,0.472537171
0,0.482705039
0,0.463070426
0,0.463477161
0,0.484589609
0,0.453011252
0,0.472479326
0,0.476157156
0,0.461693871
0,0.473991572
0,0.471232359
0,0.489617579
0,0.472841376
0,0.477691748
0,0.462806996
0,0.474715537
0,0.483598489
0,0.457570176
0,0.46698582
0,0.456777404
0,0.458099416
0,0.48872492
0,0.46517829
0,0.467764074
0,0.466981349
0,0.455684282
0,0.462240328
0,0.473054969
0,0.481323589
0,0.471685378
0,0.4620171
0,0.473008251
0,0.490556817
0,0.474278271
0,0.475338589
0,0.471586337
0,0.462009897
0,0.49147194
0,0.475753811
0,0.462932376
0,0.460986047
0,0.464491217
0,0.471688603
0,0.479280315
0,0.472157089
0,0.452497038
0,0.464649829
0,0.478258572
0,0.478879668
0,0.489937376
0,0.493545748
0,0.465025528
0,0.468225564
0,0.47452437
0,0.462116262
0,0.489597065
0,0.468005297
0,0.473348788
0,0.475493706
0,0.474125816
0,0.487875552
0,0.473509161
0,0.468932318
0,0.460379338
0,0.492441778
0,0.467399303
0,0.47164154
0,0.459137493
0,0.466735384
0,0.471630091
0,0.473985072
0,0.48272273
0,0.461635365
0,0.452211649
0,0.481830646
0,0.461859441
0,0.45298229
0,0.469620273
0,0.482155671
0,0.450558193
0,0.461674616
0,0.471840599
0,0.468469203
0,0.482544128
0,0.470588557
0,0.474673372
0,0.45274668
0,0.488794897
0,0.487651483
0,0.473335389
0,0.482838577
0,0.477745722
0,0.484625569
0,0.462907649
0,0.459178715
0,0.463235598
0,0.469695994
0,0.46655506
0,0.471923786
0,0.451218479
0,0.487233505
0,0.482735453
0,0.47184422
0,0.473136505
0,0.470648723
0,0.474461921
0,0.47462039
0,0.449715281
0,0.487788054
0,0.480901709
0,0.488893074
0,0.491080804
0,0.471796372
0,0.472161789
0,0.472459917
0,0.487242365
0,0.477039472
0,0.470075428
0,0.482064358
0,0.466602836
0,0.454953144
0,0.4824858
0,0.457342366
0,0.483469768
0,0.471363957
0,0.464368413
0,0.483608847
0,0.475113687
0,0.474680772
0,0.468548631
0,0.45609599
0,0.487123488
0,0.478862034
0,0.458959325
0,0.483463567
0,0.471321624
0,0.487579817
0,0.469870036
0,0.470879687
0,0.474639091
0,0.470359229
0,0.466771011
0,0.473234193
0,0.478132077
0,0.470405602
0,0.484675341
0,0.483785582
0,0.467951544
0,0.474502531
0,0.491493495
0,0.48449396
0,0.473318042
0,0.467391786
0,0.470598133
0,0.475605091
0,0.475697258
0,0.479468969
0,0.469177888
0,0.457042165
0,0.474272274
0,0.495438141
0,0.473238072
0,0.471194492
0,0.477181509
0,0.474215826
0,0.473520494
0,0.466483334
0,0.484650949
0,0.469189456
0,0.478918165
0,0.471572523
0,0.471905706
0,0.460513308
0,0.484746859
0,0.468307217
0,0.477279708
0,0.473094955
0,0.480151667
0,0.471490173
0,0.469316762
0,0.449237176
0,0.455625871
0,0.469482131
0,0.47114665
0,0.456114002
0,0.471002603
0,0.488582802
0,0.460227563
0,0.472461801
0,0.490655983
0,0.462503156
0,0.469398009
0,0.463012888
0,0.47710336
0,0.464550981
0,0.485516016
0,0.469365747
0,0.473793564
0,0.476767783
0,0.468086649
0,0.471976719
0,0.491164853
0,0.470181984
0,0.470297737
0,0.478254129
0,0.470375737
0,0.473164327
0,0.471179864
0,0.463348579
0,0.47303912
0,0.454590244
0,0.475936033
0,0.481422507
0,0.482969832
0,0.474263217
0,0.468511378
0,0.468016081
0,0.462078625
0,0.456207278
0,0.473265915
0,0.473239335
0,0.476911605
0,0.473358894
0,0.476763376
0,0.469239412
0,0.46259947
0,0.480551038
0,0.475070545
0,0.45238654
0,0.452395644
0,0.452202277
0,0.464993279
0,0.47268655
0,0.468393901
0,0.471446289
0,0.459291011
0,0.472157288
0,0.482185184
0,0.485821988
0,0.455396477
0,0.473645779
0,0.483359936
0,0.477416641
0,0.452922901
0,0.470284732
0,0.472208039
0,0.4792948
0,0.463027694
0,0.444939835
0,0.466749186
0,0.462006163
0,0.484140536
0,0.452589808
0,0.472299806
0,0.474155746
0,0.463280919
0,0.455710262
0,0.486278207
0,0.470100842
0,0.47800055
0,0.467873423
0,0.471054561
0,0.479324213
0,0.482786797
0,0.476292068
0,0.471592847
0,0.460905694
0,0.462128488
0,0.469243218
0,0.475000351
0,0.473201778
0,0.485886429
0,0.453037335
0,0.47279281
0,0.455142118
0,0.479596136
0,0.462596915
0,0.471431377
0,0.470286888
0,0.471849275
0,0.46865174
0,0.468933427
0,0.453145171
0,0.466919595
0,0.472213273
0,0.469710165
0,0.479468802
0,0.470823061
0,0.482975685
0,0.471329252
0,0.486323904
0,0.491868587
0,0.466219249
0,0.461451774
0,0.464163661
0,0.465087413
0,0.473412481
0,0.487631975
