0,0.711217697,0.539189543,0.354696596
0,0.739662112,0.530766593,0.3352845
0,0.665909863,0.511127057,0.31129828
0,0.788686828,0.484779855,0.385789607
0,0.693071389,0.487442352,0.322095169
0,0.594139751,0.487920379,0.456355139
0,0.674773909,0.613298434,0.474507311
0,0.625224568,0.537148199,0.233147816
0,0.729425481,0.529892636,0.346443669
0,0.758119405,0.577852685,0.431994069
0,0.74712584,0.560443516,0.214389002
0,0.727341246,0.522588762,0.311374766
0,0.629855047,0.437114601,0.336398055
0,0.728950307,0.544869999,0.359936892
0,0.773674386,0.663694306,0.458322934
0,0.73374503,0.528125138,0.387804566
0,0.714765578,0.533069126,0.351714587
0,0.738040679,0.553985016,0.366026724
0,0.786419973,0.393063904,0.489815444
0,0.696047019,0.510857547,0.375994847
0,0.885810329,0.514283015,0.370981091
0,0.564674746,0.490953802,0.432044094
0,0.924655497,0.528776129,0.340432544
0,0.711126424,0.563173904,0.332396972
0,0.670926989,0.524926923,0.24020646
0,0.579225104,0.47112604,0.345202922
0,0.716003858,0.52648497,0.352431099
0,0.868316143,0.666846281,0.313240485
0,0.566610412,0.555891605,0.411784698
0,0.707115793,0.497797176,0.405091353
0,0.690891765,0.563122233,0.424951556
0,0.717453772,0.532509729,0.354438792
0,0.6948741,0.541304264,0.241423698
0,0.706352062,0.507737702,0.427846362
0,0.715907639,0.531456495,0.356995321
0,0.618977923,0.397582683,0.451219541
0,0.757885372,0.582083593,0.320967041
0,0.728305348,0.499685529,0.361107669
0,0.725597596,0.527240272,0.364207216
0,0.694885832,0.428319761,0.393414382
0,0.650246891,0.56228429,0.34930195
0,0.770276797,0.545299619,0.312851874
0,0.783832704,0.397694949,0.299579403
0,0.754311245,0.492034233,0.302844662
0,0.616604377,0.486013668,0.351181768
0,0.651933372,0.393746993,0.430391167
0,0.689584889,0.592495518,0.532320684
0,0.666864758,0.694600564,0.390960691
0,0.746242972,0.498090848,0.399430825
0,0.763395603,0.672802514,0.385102421
0,0.785552299,0.488745966,0.277977089
0,0.63260313,0.393884181,0.431809539
0,0.659877852,0.464641752,0.257778054
0,0.776362134,0.43942093,0.505374986
0,0.721536273,0.472697434,0.393978172
0,0.828857029,0.563932465,0.40436481
0,0.792650767,0.53125552,0.257644349
0,0.8575833,0.402598632,0.374936253
